	ABC.id
41138	chr2:70370579-70371079_AAK1
41124	chr2:70370579-70371079_GMCL1
41203	chr2:70370579-70371079_NFU1
41102	chr2:70370579-70371079_MXD1
41234	chr2:70370579-70371079_GFPT1
41250	chr2:70370579-70371079_NAGK
41082	chr2:70370579-70371079_PCBP1
41262	chr2:70370579-70371079_TEX261
41194	chr2:71123207-71123707_SNRPG
41251	chr2:71123207-71123707_NAGK
41263	chr2:71123207-71123707_TEX261
41173	chr2:71123207-71123707_PCYOX1
41113	chr2:71123207-71123707_ADD2
41083	chr2:71123207-71123707_PCBP1
41163	chr2:71123207-71123707_TIA1
41093	chr2:71123207-71123707_FAM136A
41304	chr2:71123207-71123707_ZNF638
41264	chr2:71969949-71970449_TEX261
41305	chr2:71969949-71970449_ZNF638
41114	chr2:71969949-71970449_ADD2
41300	chr2:71969949-71970449_MPHOSPH10
41292	chr2:71975258-71975758_MCEE
41115	chr2:71975258-71975758_ADD2
41306	chr2:71975258-71975758_ZNF638
41253	chr2:71975258-71975758_NAGK
41266	chr2:72029075-72029575_TEX261
41307	chr2:72029075-72029575_ZNF638
41308	chr2:72107907-72108407_ZNF638
41255	chr2:72107907-72108407_NAGK
41318	chr2:73128516-73129016_ALMS1
41316	chr2:73128516-73129016_SPR
41312	chr2:73128516-73129016_FBXO41
41345	chr2:73128516-73129016_DUSP11
41338	chr2:73128516-73129016_TPRKB
41342	chr2:73128516-73129016_SFXN5
41323	chr2:73943982-73944482_STAMBP
41327	chr2:73943982-73944482_PRADC1
41374	chr2:73943982-73944482_PCGF1
41343	chr2:73943982-73944482_SFXN5
41339	chr2:73943982-73944482_TPRKB
41331	chr2:73943982-73944482_CCT7
41364	chr2:73943982-73944482_INO80B
41358	chr2:73943982-73944482_MOB1A
41346	chr2:73943982-73944482_DUSP11
41349	chr2:73943982-73944482_WDR54
41352	chr2:73943982-73944482_MTHFD2
41404	chr2:73943982-73944482_MRPL53
41397	chr2:73943982-73944482_LBX2
41386	chr2:73943982-73944482_DOK1
41382	chr2:73943982-73944482_HTRA2
41319	chr2:73943982-73944482_ALMS1
41313	chr2:73943982-73944482_FBXO41
41359	chr2:74148240-74148740_MOB1A
41398	chr2:74148240-74148740_LBX2
41379	chr2:74148240-74148740_AUP1
41365	chr2:74148240-74148740_INO80B
41402	chr2:74148240-74148740_TET3
41368	chr2:74148240-74148740_MOGS
41362	chr2:74148240-74148740_RTKN
41332	chr2:74148240-74148740_CCT7
41336	chr2:74148240-74148740_SMYD5
41412	chr2:74413018-74413518_HK2
41403	chr2:74413018-74413518_TET3
41388	chr2:74413018-74413518_DOK1
41399	chr2:74413018-74413518_LBX2
41410	chr2:74413018-74413518_DCTN1
41380	chr2:74413018-74413518_AUP1
41357	chr2:74413018-74413518_DGUOK
41341	chr2:74413018-74413518_TPRKB
41363	chr2:74413018-74413518_RTKN
41366	chr2:74413018-74413518_INO80B
41360	chr2:74413018-74413518_MOB1A
41510	chr2:75693765-75694265_GCFC2
41393	chr2:75693765-75694265_CCDC142
41502	chr2:75693765-75694265_POLE4
41377	chr2:75693765-75694265_PCGF1
41381	chr2:75693765-75694265_AUP1
41514	chr2:75693765-75694265_MRPL19
41413	chr2:75693765-75694265_HK2
41414	chr2:75836138-75836638_HK2
41515	chr2:75836138-75836638_MRPL19
41503	chr2:75836138-75836638_POLE4
41513	chr2:76098751-76099251_GCFC2
41517	chr2:76098751-76099251_MRPL19
41512	chr2:76099289-76099789_GCFC2
41504	chr2:76099289-76099789_POLE4
41516	chr2:76099289-76099789_MRPL19
41543	chr2:84178351-84178851_TMSB10
41542	chr2:84196141-84196641_TMSB10
41550	chr2:84196141-84196641_SUCLG1
41545	chr2:84304577-84305077_SUCLG1
41533	chr2:84304577-84305077_TMSB10
41546	chr2:84441528-84442028_SUCLG1
41534	chr2:84441528-84442028_TMSB10
41580	chr2:84705875-84706375_ELMOD3
41566	chr2:84705875-84706375_CAPG
41547	chr2:84705875-84706375_SUCLG1
41535	chr2:84705875-84706375_TMSB10
41594	chr2:84705875-84706375_TGOLN2
41522	chr2:84722606-84723106_KCMF1
41581	chr2:84722606-84723106_ELMOD3
41536	chr2:84722606-84723106_TMSB10
41548	chr2:84722606-84723106_SUCLG1
41553	chr2:84722606-84723106_RETSAT
41595	chr2:84722606-84723106_TGOLN2
41567	chr2:84722606-84723106_CAPG
41549	chr2:85146905-85147405_SUCLG1
41537	chr2:85146905-85147405_TMSB10
41645	chr2:85727179-85727679_USP39
41681	chr2:85727179-85727679_RNF181
41693	chr2:85727179-85727679_MAT2A
41583	chr2:85727179-85727679_ELMOD3
41740	chr2:85727179-85727679_IMMT
41728	chr2:85727179-85727679_PTCD3
41752	chr2:85727179-85727679_MRPL35
41609	chr2:85727179-85727679_ST3GAL5
41704	chr2:85727179-85727679_POLR1A
41682	chr2:85728291-85728791_RNF181
41610	chr2:85728291-85728791_ST3GAL5
41622	chr2:85728291-85728791_GGCX
41634	chr2:85728291-85728791_VAMP8
41598	chr2:85728291-85728791_TGOLN2
41584	chr2:85728291-85728791_ELMOD3
41570	chr2:85728291-85728791_CAPG
41741	chr2:85728291-85728791_IMMT
41694	chr2:85728291-85728791_MAT2A
41717	chr2:85728291-85728791_KDM3A
41647	chr2:85751651-85752151_USP39
41695	chr2:85751651-85752151_MAT2A
41611	chr2:85751651-85752151_ST3GAL5
41743	chr2:85764818-85765318_IMMT
41600	chr2:85764818-85765318_TGOLN2
41612	chr2:85764818-85765318_ST3GAL5
41558	chr2:85764818-85765318_RETSAT
41707	chr2:85764818-85765318_POLR1A
41648	chr2:85764818-85765318_USP39
41660	chr2:85764818-85765318_C2orf68
41696	chr2:85764818-85765318_MAT2A
41572	chr2:85764818-85765318_CAPG
41673	chr2:86148749-86149249_TMEM150A
41625	chr2:86148749-86149249_GGCX
41573	chr2:86148749-86149249_CAPG
41780	chr2:86148749-86149249_RNF103
41637	chr2:86148749-86149249_VAMP8
41559	chr2:86148749-86149249_RETSAT
41661	chr2:86148749-86149249_C2orf68
41587	chr2:86148749-86149249_ELMOD3
41649	chr2:86148749-86149249_USP39
41529	chr2:86161184-86161684_KCMF1
41614	chr2:86161184-86161684_ST3GAL5
41686	chr2:86161184-86161684_RNF181
41560	chr2:86161184-86161684_RETSAT
41757	chr2:86161184-86161684_MRPL35
41662	chr2:86161184-86161684_C2orf68
41638	chr2:86161184-86161684_VAMP8
41745	chr2:86161184-86161684_IMMT
41709	chr2:86161184-86161684_POLR1A
41530	chr2:86178690-86179190_KCMF1
41774	chr2:86178690-86179190_CHMP3
41615	chr2:86178690-86179190_ST3GAL5
41627	chr2:86178690-86179190_GGCX
41746	chr2:86178690-86179190_IMMT
41782	chr2:86178690-86179190_RNF103
41758	chr2:86178690-86179190_MRPL35
41651	chr2:86178690-86179190_USP39
41576	chr2:86179404-86180303_CAPG
41759	chr2:86179404-86180303_MRPL35
41590	chr2:86179404-86180303_ELMOD3
41652	chr2:86179404-86180303_USP39
41628	chr2:86179404-86180303_GGCX
41616	chr2:86179404-86180303_ST3GAL5
41562	chr2:86179404-86180303_RETSAT
41712	chr2:86220983-86221483_POLR1A
41736	chr2:86220983-86221483_PTCD3
41677	chr2:86220983-86221483_TMEM150A
41577	chr2:86220983-86221483_CAPG
41617	chr2:86220983-86221483_ST3GAL5
41630	chr2:86223649-86224149_GGCX
41713	chr2:86223649-86224149_POLR1A
41725	chr2:86223649-86224149_KDM3A
41578	chr2:86223649-86224149_CAPG
41702	chr2:86223649-86224149_MAT2A
41690	chr2:86223649-86224149_RNF181
41678	chr2:86223649-86224149_TMEM150A
41618	chr2:86223649-86224149_ST3GAL5
41666	chr2:86223649-86224149_C2orf68
41654	chr2:86223649-86224149_USP39
41565	chr2:86227286-86227786_RETSAT
41631	chr2:86227286-86227786_GGCX
41714	chr2:86227286-86227786_POLR1A
41643	chr2:86227286-86227786_VAMP8
41750	chr2:86227286-86227786_IMMT
41619	chr2:86227286-86227786_ST3GAL5
41679	chr2:86227286-86227786_TMEM150A
41778	chr2:86227286-86227786_CHMP3
41786	chr2:86227286-86227786_RNF103
41787	chr2:87303286-87304125_RNF103
41779	chr2:87303286-87304125_CHMP3
41715	chr2:87303286-87304125_POLR1A
41739	chr2:87303286-87304125_PTCD3
41751	chr2:87303286-87304125_IMMT
41763	chr2:87303286-87304125_MRPL35
41789	chr2:88356950-88357450_RPIA
41808	chr2:88356950-88357450_KRCC1
41800	chr2:88487381-88487881_EIF2AK3
41810	chr2:88548840-88549340_KRCC1
41802	chr2:88549830-88550330_EIF2AK3
41792	chr2:88549830-88550330_RPIA
41793	chr2:88754264-88754764_RPIA
41804	chr2:88959025-88959525_EIF2AK3
41813	chr2:88959025-88959525_KRCC1
41795	chr2:88982620-88983120_RPIA
41814	chr2:88982620-88983120_KRCC1
41805	chr2:88982620-88983120_EIF2AK3
41806	chr2:89249503-89250003_EIF2AK3
41797	chr2:89977506-89978006_RPIA
41823	chr2:95687974-95688474_FAHD2A
41824	chr2:96058425-96058925_FAHD2A
41851	chr2:96058425-96058925_TMEM127
41845	chr2:96058425-96058925_NCAPH
41836	chr2:96058425-96058925_MRPS5
41839	chr2:96058425-96058925_STARD7
41831	chr2:96058425-96058925_ZNF514
41869	chr2:96216692-96217192_ARID5A
41840	chr2:96216692-96217192_STARD7
41837	chr2:96216692-96217192_MRPS5
41819	chr2:96760836-96761336_ANKRD36C
41870	chr2:96760836-96761336_ARID5A
41878	chr2:96760836-96761336_CNNM3
41865	chr2:96760836-96761336_SNRNP200
41826	chr2:96760836-96761336_FAHD2A
41886	chr2:96760836-96761336_LMAN2L
41833	chr2:96760836-96761336_ZNF514
41882	chr2:96760836-96761336_KANSL3
41842	chr2:96823485-96823985_STARD7
41820	chr2:96823485-96823985_ANKRD36C
41909	chr2:96823485-96823985_ANKRD39
41883	chr2:96823485-96823985_KANSL3
41879	chr2:96823485-96823985_CNNM3
41871	chr2:96823485-96823985_ARID5A
41977	chr2:96823485-96823985_ANKRD36
41821	chr2:96911690-96912190_ANKRD36C
41828	chr2:96911690-96912190_FAHD2A
41884	chr2:96911690-96912190_KANSL3
41880	chr2:96911690-96912190_CNNM3
41849	chr2:96911690-96912190_NCAPH
41861	chr2:96911690-96912190_CIAO1
41979	chr2:97062286-97062786_ANKRD36
41911	chr2:97062286-97062786_ANKRD39
41907	chr2:97062286-97062786_SEMA4C
41822	chr2:97062286-97062786_ANKRD36C
41902	chr2:97062286-97062786_FAM178B
41850	chr2:97062286-97062786_NCAPH
41893	chr2:97062286-97062786_FAHD2B
41889	chr2:97062286-97062786_LMAN2L
41881	chr2:97062286-97062786_CNNM3
41829	chr2:97062286-97062786_FAHD2A
41984	chr2:98651110-98651610_UNC50
41980	chr2:98651110-98651610_ANKRD36
41894	chr2:98651110-98651610_FAHD2B
41987	chr2:101130061-101130561_RNF149
41993	chr2:101130061-101130561_CHST10
41994	chr2:101130061-101130561_PDCL3
41991	chr2:101130061-101130561_RPL31
41995	chr2:101130061-101130561_CNOT11
41998	chr2:102305852-102306352_IL1R1
41988	chr2:102305852-102306352_RNF149
42003	chr2:102305852-102306352_SLC9A2
42008	chr2:102305852-102306352_MAP4K4
42000	chr2:102305852-102306352_IL18R1
42017	chr2:102667181-102667681_TMEM182
42011	chr2:102667181-102667681_IL18RAP
41989	chr2:102667181-102667681_RNF149
41997	chr2:102667181-102667681_CNOT11
42005	chr2:103978082-103978582_SLC9A2
42014	chr2:103978082-103978582_MFSD9
42016	chr2:104142156-104142656_MFSD9
42007	chr2:104142156-104142656_SLC9A2
42045	chr2:105877482-105877982_FHL2
42033	chr2:105877482-105877982_TGFBRAP1
42039	chr2:105877482-105877982_NCK2
42051	chr2:105877482-105877982_UXS1
42046	chr2:106084779-106085279_FHL2
42040	chr2:106084779-106085279_NCK2
42047	chr2:106093293-106094206_FHL2
42059	chr2:106093293-106094206_MRPS9
42065	chr2:106093293-106094206_C2orf49
42041	chr2:106093293-106094206_NCK2
42035	chr2:106093293-106094206_TGFBRAP1
42042	chr2:106127356-106127856_NCK2
42060	chr2:106127356-106127856_MRPS9
42054	chr2:106127356-106127856_UXS1
42066	chr2:106127356-106127856_C2orf49
42037	chr2:106217352-106217852_TGFBRAP1
42061	chr2:106217352-106217852_MRPS9
42070	chr2:108977513-108978013_GCC2
42079	chr2:108977513-108978013_LIMS1
42071	chr2:109618329-109618829_GCC2
42100	chr2:111436865-111437365_BUB1
42094	chr2:111436865-111437365_BCL2L11
42093	chr2:111449413-111449913_LINC00116
42101	chr2:111449413-111449913_BUB1
42122	chr2:112400437-112400937_ANAPC1
42137	chr2:112400437-112400937_CHCHD5
42190	chr2:112400437-112400937_TMEM87B
42096	chr2:112400437-112400937_BCL2L11
42156	chr2:112421057-112421557_POLR1B
42123	chr2:112421057-112421557_ANAPC1
42105	chr2:112421057-112421557_TTL
42208	chr2:112421057-112421557_ZC3H6
42174	chr2:112421057-112421557_ZC3H8
42097	chr2:112421057-112421557_BCL2L11
42138	chr2:112421057-112421557_CHCHD5
42191	chr2:112421057-112421557_TMEM87B
42175	chr2:112456329-112456829_ZC3H8
42225	chr2:112456329-112456829_SLC20A1
42157	chr2:112456329-112456829_POLR1B
42124	chr2:112456329-112456829_ANAPC1
42106	chr2:112456329-112456829_TTL
42125	chr2:112459641-112460141_ANAPC1
42140	chr2:112459641-112460141_CHCHD5
42176	chr2:112459641-112460141_ZC3H8
42211	chr2:113014223-113014723_ZC3H6
42227	chr2:113014223-113014723_SLC20A1
42194	chr2:113014223-113014723_TMEM87B
42257	chr2:113014223-113014723_CKAP2L
42159	chr2:113014223-113014723_POLR1B
42126	chr2:113014223-113014723_ANAPC1
42177	chr2:113014223-113014723_ZC3H8
42242	chr2:113030180-113030680_PSD4
42127	chr2:113030180-113030680_ANAPC1
42212	chr2:113030180-113030680_ZC3H6
42109	chr2:113030180-113030680_TTL
42258	chr2:113030180-113030680_CKAP2L
42110	chr2:113424347-113424847_TTL
42143	chr2:113424347-113424847_CHCHD5
42161	chr2:113424347-113424847_POLR1B
42196	chr2:113424347-113424847_TMEM87B
42214	chr2:113441384-113441884_ZC3H6
42111	chr2:113441384-113441884_TTL
42230	chr2:113441384-113441884_SLC20A1
42198	chr2:113442781-113443281_TMEM87B
42231	chr2:113442781-113443281_SLC20A1
42181	chr2:113442781-113443281_ZC3H8
42145	chr2:113442781-113443281_CHCHD5
42112	chr2:113442781-113443281_TTL
42245	chr2:113442781-113443281_PSD4
42246	chr2:113444033-113444533_PSD4
42164	chr2:113444033-113444533_POLR1B
42232	chr2:113444033-113444533_SLC20A1
42200	chr2:113448353-113448853_TMEM87B
42147	chr2:113448353-113448853_CHCHD5
42132	chr2:113448353-113448853_ANAPC1
42217	chr2:113448353-113448853_ZC3H6
42233	chr2:113448353-113448853_SLC20A1
42234	chr2:113450049-113450549_SLC20A1
42115	chr2:113450049-113450549_TTL
42264	chr2:113450049-113450549_CKAP2L
42235	chr2:113463727-113464227_SLC20A1
42265	chr2:113463727-113464227_CKAP2L
42202	chr2:113463727-113464227_TMEM87B
42167	chr2:113463727-113464227_POLR1B
42116	chr2:113463727-113464227_TTL
42168	chr2:113551644-113552144_POLR1B
42266	chr2:113551644-113552144_CKAP2L
42117	chr2:113551644-113552144_TTL
42203	chr2:113551644-113552144_TMEM87B
42186	chr2:113551644-113552144_ZC3H8
42267	chr2:113570273-113570773_CKAP2L
42221	chr2:113570273-113570773_ZC3H6
42169	chr2:113570273-113570773_POLR1B
42237	chr2:113570273-113570773_SLC20A1
42187	chr2:113570273-113570773_ZC3H8
42151	chr2:113570273-113570773_CHCHD5
42152	chr2:113662400-113662900_CHCHD5
42205	chr2:113662400-113662900_TMEM87B
42301	chr2:113662400-113662900_SLC35F5
42238	chr2:113662400-113662900_SLC20A1
42268	chr2:113662400-113662900_CKAP2L
42252	chr2:113662400-113662900_PSD4
42170	chr2:113662400-113662900_POLR1B
42120	chr2:113770357-113770857_TTL
42269	chr2:113770357-113770857_CKAP2L
42253	chr2:113770357-113770857_PSD4
42172	chr2:114129918-114130418_POLR1B
42154	chr2:114129918-114130418_CHCHD5
42308	chr2:114129918-114130418_ACTR3
42303	chr2:114129918-114130418_SLC35F5
42240	chr2:114129918-114130418_SLC20A1
42304	chr2:114616267-114616767_SLC35F5
42255	chr2:114616267-114616767_PSD4
42310	chr2:114643961-114644461_ACTR3
42312	chr2:119479674-119480174_DDX18
42334	chr2:119479674-119480174_CCDC93
42327	chr2:119479674-119480174_INSIG2
42341	chr2:119479674-119480174_DBI
42317	chr2:119479674-119480174_STEAP3
42365	chr2:119506016-119506516_TMEM177
42318	chr2:119506016-119506516_STEAP3
42328	chr2:119506016-119506516_INSIG2
42336	chr2:119560525-119561025_CCDC93
42330	chr2:119564269-119564769_INSIG2
42320	chr2:119564269-119564769_STEAP3
42315	chr2:119564269-119564769_DDX18
42337	chr2:119564269-119564769_CCDC93
42338	chr2:119622601-119623101_CCDC93
42331	chr2:119622601-119623101_INSIG2
42346	chr2:119768943-119769443_DBI
42339	chr2:119768943-119769443_CCDC93
42380	chr2:119768943-119769443_PTPN4
42381	chr2:119933055-119933555_PTPN4
42323	chr2:119933055-119933555_STEAP3
42388	chr2:119933055-119933555_EPB41L5
42359	chr2:119933055-119933555_C2orf76
42403	chr2:120300511-120301011_RALB
42348	chr2:120300511-120301011_DBI
42371	chr2:120300511-120301011_TMEM177
42395	chr2:120300511-120301011_TMEM185B
42361	chr2:120460363-120460863_C2orf76
42396	chr2:120460363-120460863_TMEM185B
42405	chr2:121055656-121056156_RALB
42350	chr2:121055656-121056156_DBI
42392	chr2:121100871-121101371_EPB41L5
42406	chr2:121100871-121101371_RALB
42387	chr2:121278740-121279240_PTPN4
42408	chr2:121278740-121279240_RALB
42400	chr2:121278740-121279240_TMEM185B
42376	chr2:121278740-121279240_TMEM177
42394	chr2:121278740-121279240_EPB41L5
42427	chr2:121832545-121833045_TSN
42411	chr2:121832545-121833045_CLASP1
42401	chr2:121832545-121833045_TMEM185B
42409	chr2:121832545-121833045_RALB
42410	chr2:121892262-121892762_RALB
42402	chr2:121892262-121892762_TMEM185B
42429	chr2:122080368-122080868_TSN
42431	chr2:122613901-122614401_TSN
42432	chr2:122659764-122660264_TSN
42417	chr2:122660535-122661035_CLASP1
42434	chr2:122892984-122893484_TSN
42418	chr2:122892984-122893484_CLASP1
42453	chr2:127402195-127402695_ERCC3
42448	chr2:127402195-127402695_GYPC
42458	chr2:127402195-127402695_IWS1
42446	chr2:127402790-127403290_GYPC
42451	chr2:127402790-127403290_ERCC3
42461	chr2:127402790-127403290_MAP3K2
42457	chr2:127408572-127409072_IWS1
42447	chr2:127408572-127409072_GYPC
42452	chr2:127408572-127409072_ERCC3
42449	chr2:127507114-127507614_ERCC3
42444	chr2:127507114-127507614_GYPC
42439	chr2:127507114-127507614_BIN1
42437	chr2:127507114-127507614_SFT2D3
42468	chr2:127751845-127752345_AMMECR1L
42440	chr2:127751845-127752345_BIN1
42464	chr2:127751845-127752345_WDR33
42438	chr2:127751845-127752345_SFT2D3
42450	chr2:127751845-127752345_ERCC3
42465	chr2:129494104-129494604_WDR33
42469	chr2:129494104-129494604_AMMECR1L
42472	chr2:129494104-129494604_UGGT1
42487	chr2:131136035-131136535_CCDC115
42480	chr2:131136035-131136535_PLEKHB2
42475	chr2:131136035-131136535_FAM168B
42473	chr2:131136035-131136535_PTPN18
42488	chr2:131137626-131138126_CCDC115
42490	chr2:131137626-131138126_IMP4
42474	chr2:131137626-131138126_PTPN18
42481	chr2:131137626-131138126_PLEKHB2
42493	chr2:132426372-132426872_CCDC74A
42482	chr2:132426372-132426872_PLEKHB2
42477	chr2:132426372-132426872_FAM168B
42494	chr2:132431437-132431937_CCDC74A
42483	chr2:132431437-132431937_PLEKHB2
42499	chr2:132431437-132431937_MZT2A
42478	chr2:132431437-132431937_FAM168B
42502	chr2:133095364-133095864_MZT2A
42497	chr2:133095364-133095864_CCDC74A
42503	chr2:134875902-134876402_MGAT5
42507	chr2:134875902-134876402_RAB3GAP1
42511	chr2:135808178-135808678_DARS
42504	chr2:135808178-135808678_MGAT5
42508	chr2:135808178-135808678_RAB3GAP1
42513	chr2:135808178-135808678_UBXN4
65583	chr2:138776785-138777285_HNMT
65585	chr2:138780817-138781317_HNMT
65581	chr2:138780817-138781317_SPOPL
65582	chr2:138815898-138816398_SPOPL
65586	chr2:138815898-138816398_HNMT
65235	chr2:145115445-145115945_ZEB2
65229	chr2:145115445-145115945_GTDC1
65234	chr2:145338170-145338670_ZEB2
65228	chr2:145338170-145338670_GTDC1
65237	chr2:145340270-145340770_ZEB2
65236	chr2:145353741-145354241_ZEB2
65238	chr2:145417245-145417745_ZEB2
65089	chr2:148539970-148540470_EPC2
65703	chr2:151022830-151023330_MMADHC
65702	chr2:151024065-151024565_MMADHC
42535	chr2:152095276-152095776_NMI
42521	chr2:152095276-152095776_RIF1
42514	chr2:152095276-152095776_NEB
42522	chr2:152159402-152159902_RIF1
42529	chr2:152159402-152159902_STAM2
42544	chr2:152616807-152617307_ARL5A
42537	chr2:152616807-152617307_NMI
42530	chr2:152616807-152617307_STAM2
42556	chr2:152616807-152617307_ARL6IP6
42561	chr2:152616807-152617307_PRPF40A
42516	chr2:152616807-152617307_NEB
42524	chr2:152622994-152623494_RIF1
42517	chr2:152622994-152623494_NEB
42545	chr2:152622994-152623494_ARL5A
42546	chr2:152624010-152624510_ARL5A
42518	chr2:152624010-152624510_NEB
42553	chr2:152624010-152624510_RBM43
42559	chr2:152639061-152639561_ARL6IP6
42519	chr2:152639061-152639561_NEB
42554	chr2:152639061-152639561_RBM43
42533	chr2:152639061-152639561_STAM2
42547	chr2:152639061-152639561_ARL5A
42564	chr2:152639061-152639561_PRPF40A
42541	chr2:153056984-153057484_NMI
42585	chr2:157257083-157257583_NR4A2
42570	chr2:157257083-157257583_GPD2
42579	chr2:157257083-157257583_GALNT5
42566	chr2:158038643-158039143_GPD2
42572	chr2:158038643-158039143_ACVR1
42575	chr2:158038643-158039143_GALNT5
42581	chr2:158038643-158039143_NR4A2
42576	chr2:158077877-158078377_GALNT5
42582	chr2:158077877-158078377_NR4A2
42577	chr2:158192600-158193100_GALNT5
42590	chr2:160148626-160149126_PKP4
42589	chr2:160148626-160149126_MARCH7
42594	chr2:162980281-162980781_TANK
65242	chr2:167249424-167249924_SCN9A
42658	chr2:168801352-168801852_CERS6
42647	chr2:168801352-168801852_NOSTRIN
42635	chr2:168802035-168802897_SPC25
42659	chr2:169890739-169891239_KLHL23
42648	chr2:169890739-169891239_BBS5
42626	chr2:169890739-169891239_PHOSPHO2
42649	chr2:169907238-169907738_BBS5
42604	chr2:170271765-170272265_SSB
42610	chr2:170271765-170272265_PPIG
42656	chr2:170271765-170272265_CERS6
42639	chr2:170271765-170272265_CCDC173
42598	chr2:170271765-170272265_METTL5
42634	chr2:170271765-170272265_SPC25
42622	chr2:170271765-170272265_UBR3
42616	chr2:170271765-170272265_FASTKD1
42650	chr2:170271765-170272265_BBS5
42651	chr2:170999510-171000010_BBS5
42599	chr2:170999510-171000010_METTL5
42675	chr2:170999510-171000010_GAD1
42611	chr2:170999510-171000010_PPIG
42617	chr2:170999510-171000010_FASTKD1
42629	chr2:170999510-171000010_PHOSPHO2
42670	chr2:170999510-171000010_GORASP2
42652	chr2:171011503-171012003_BBS5
42618	chr2:171011503-171012003_FASTKD1
42653	chr2:171018314-171018814_BBS5
42682	chr2:171018314-171018814_TLK1
42631	chr2:171018314-171018814_PHOSPHO2
42642	chr2:171018314-171018814_CCDC173
42677	chr2:171018314-171018814_GAD1
42619	chr2:171018314-171018814_FASTKD1
42613	chr2:171018314-171018814_PPIG
42601	chr2:171018314-171018814_METTL5
42625	chr2:171018314-171018814_UBR3
42607	chr2:171018314-171018814_SSB
42697	chr2:172101069-172101569_HAT1
42691	chr2:172101069-172101569_DCAF17
42668	chr2:172101069-172101569_ERICH2
42673	chr2:172101069-172101569_GORASP2
42678	chr2:172101069-172101569_GAD1
42687	chr2:172101069-172101569_CYBRD1
42690	chr2:172370190-172370690_DYNC1I2
42674	chr2:172370190-172370690_GORASP2
42698	chr2:172370190-172370690_HAT1
42696	chr2:172370190-172370690_METTL8
42694	chr2:172370190-172370690_SLC25A12
42688	chr2:172370190-172370690_CYBRD1
42692	chr2:172370190-172370690_DCAF17
42684	chr2:172370190-172370690_TLK1
42709	chr2:174156136-174156636_PDK1
42721	chr2:174156136-174156636_CDCA7
42730	chr2:174165110-174165610_SP3
42731	chr2:174265441-174265941_SP3
42714	chr2:174265441-174265941_OLA1
42723	chr2:174265441-174265941_CDCA7
42745	chr2:174896735-174897235_SCRN3
42759	chr2:174896735-174897235_WIPF1
42724	chr2:174896735-174897235_CDCA7
42760	chr2:174904561-174905061_WIPF1
42739	chr2:174904561-174905061_CIR1
42725	chr2:174904561-174905061_CDCA7
42746	chr2:174904561-174905061_SCRN3
42740	chr2:174916341-174916841_CIR1
42717	chr2:174916341-174916841_OLA1
42753	chr2:174916341-174916841_CHN1
42761	chr2:174916341-174916841_WIPF1
42754	chr2:174924074-174924574_CHN1
42762	chr2:174924074-174924574_WIPF1
42748	chr2:174924074-174924574_SCRN3
42741	chr2:174924074-174924574_CIR1
42727	chr2:174924074-174924574_CDCA7
42742	chr2:175197309-175197809_CIR1
42719	chr2:175197309-175197809_OLA1
42749	chr2:175197309-175197809_SCRN3
42728	chr2:175197309-175197809_CDCA7
42765	chr2:175197309-175197809_ATF2
42772	chr2:175197309-175197809_ATP5G3
42736	chr2:175197309-175197809_SP3
42756	chr2:175901206-175901706_CHN1
42743	chr2:175901206-175901706_CIR1
42773	chr2:175901206-175901706_ATP5G3
42757	chr2:176572003-176572503_CHN1
42768	chr2:176869636-176870136_ATF2
42780	chr2:176869636-176870136_MTX2
42775	chr2:176869636-176870136_ATP5G3
42758	chr2:176869636-176870136_CHN1
42778	chr2:176883329-176883829_ATP5G3
42784	chr2:176883329-176883829_MTX2
42769	chr2:176952965-176953465_ATF2
42789	chr2:177796508-177797008_HNRNPA3
42788	chr2:177796508-177797008_NFE2L2
64128	chr2:182668701-182669201_UBE2E3
42800	chr2:182668701-182669201_SSFA2
42796	chr2:182675476-182675976_DNAJC10
42799	chr2:182675476-182675976_SSFA2
64127	chr2:182675476-182675976_UBE2E3
42804	chr2:183734891-183735391_NUP35
42790	chr2:183734891-183735391_NCKAP1
42798	chr2:183734891-183735391_SSFA2
42791	chr2:183977305-183977805_NCKAP1
42805	chr2:183977305-183977805_NUP35
42792	chr2:184060755-184061255_NCKAP1
42803	chr2:184060755-184061255_DUSP19
62991	chr2:187304425-187304925_ZC3H15
62989	chr2:187751670-187752170_ZC3H15
62986	chr2:187751670-187752170_TFPI
62987	chr2:187792248-187792748_TFPI
63758	chr2:190074829-190075329_GULP1
42909	chr2:190074829-190075329_C2orf88
42896	chr2:190074829-190075329_SLC40A1
42863	chr2:190370066-190370924_ORMDL1
42831	chr2:190370066-190370924_PMS1
42886	chr2:190370066-190370924_SLC40A1
42875	chr2:190370066-190370924_ASNSD1
42807	chr2:190370066-190370924_INPP1
42852	chr2:190370066-190370924_OSGEPL1
42897	chr2:190370066-190370924_C2orf88
42843	chr2:190370066-190370924_WDR75
42819	chr2:190370066-190370924_MFSD6
42832	chr2:190371245-190371745_PMS1
42844	chr2:190371245-190371745_WDR75
42898	chr2:190371245-190371745_C2orf88
42820	chr2:190371245-190371745_MFSD6
42887	chr2:190371245-190371745_SLC40A1
42821	chr2:190381192-190381692_MFSD6
42877	chr2:190381192-190381692_ASNSD1
42809	chr2:190381192-190381692_INPP1
42912	chr2:190381192-190381692_HIBCH
42833	chr2:190381192-190381692_PMS1
42854	chr2:190381192-190381692_OSGEPL1
