	ABC.id
29139	chr19:1546094-1546594_PTBP1
31398	chr19:1546094-1546594_MOB3A
29227	chr19:1546094-1546594_WDR18
31774	chr19:1546094-1546594_DOT1L
29770	chr19:1546094-1546594_BSG
29717	chr19:1546094-1546594_MUM1
31751	chr19:1546094-1546594_AP3D1
29483	chr19:1546094-1546594_REEP6
29117	chr19:1546094-1546594_R3HDM4
31376	chr19:1546094-1546594_BTBD2
29440	chr19:1546094-1546594_POLRMT
32766	chr19:1546094-1546594_LMNB2
29388	chr19:1546094-1546594_ATP5D
31354	chr19:1546094-1546594_MKNK2
29636	chr19:1546094-1546594_C19orf25
29662	chr19:1546094-1546594_UQCR11
29806	chr19:1546094-1546594_TMEM259
29249	chr19:1546094-1546594_FSTL3
29509	chr19:1546094-1546594_PCSK4
29536	chr19:1654065-1655031_RPS15
29456	chr19:1654065-1655031_PALM
29140	chr19:1654065-1655031_PTBP1
30471	chr19:1654065-1655031_REXO1
29807	chr19:1654065-1655031_TMEM259
30495	chr19:1654065-1655031_ABHD17A
29829	chr19:1654065-1655031_PRSS57
30520	chr19:1654065-1655031_KLF16
29099	chr19:1654065-1655031_CFD
29844	chr19:1654065-1655031_ADAMTSL5
29613	chr19:1654065-1655031_STK11
29180	chr19:1654065-1655031_ABCA7
29267	chr19:1654065-1655031_RNF126
29282	chr19:1654065-1655031_TCF3
30741	chr19:1654065-1655031_CSNK1G2
32767	chr19:1654065-1655031_LMNB2
31823	chr19:1654065-1655031_SF3A2
31355	chr19:1654065-1655031_MKNK2
29250	chr19:1654065-1655031_FSTL3
28993	chr19:1654065-1655031_KISS1R
29718	chr19:1654065-1655031_MUM1
29228	chr19:1654065-1655031_WDR18
31752	chr19:1654065-1655031_AP3D1
32145	chr19:1654065-1655031_JSRP1
29484	chr19:1654065-1655031_REEP6
29335	chr19:1654065-1655031_MBD3
30593	chr19:1654065-1655031_SCAMP4
32169	chr19:1654065-1655031_OAZ1
29363	chr19:1654065-1655031_CIRBP
29309	chr19:1654065-1655031_DAZAP1
29690	chr19:1654065-1655031_GAMT
30569	chr19:1655888-1656388_ADAT3
29251	chr19:1655888-1656388_FSTL3
31799	chr19:1655888-1656388_PLEKHJ1
31776	chr19:1655888-1656388_DOT1L
29537	chr19:1655888-1656388_RPS15
29719	chr19:1655888-1656388_MUM1
29457	chr19:1655888-1656388_PALM
29787	chr19:1655888-1656388_MED16
29485	chr19:1655888-1656388_REEP6
29364	chr19:1655888-1656388_CIRBP
31753	chr19:1655888-1656388_AP3D1
29888	chr19:1655888-1656388_C19orf24
29638	chr19:1655888-1656388_C19orf25
29592	chr19:1655888-1656388_ARID3A
30594	chr19:1655888-1656388_SCAMP4
29283	chr19:1655888-1656388_TCF3
29416	chr19:1655888-1656388_POLR2E
29691	chr19:1655888-1656388_GAMT
29181	chr19:1655888-1656388_ABCA7
29614	chr19:1655888-1656388_STK11
30742	chr19:1655888-1656388_CSNK1G2
29511	chr19:1655888-1656388_PCSK4
29159	chr19:1655888-1656388_CNN2
29565	chr19:1655888-1656388_NDUFS7
31824	chr19:1655888-1656388_SF3A2
30545	chr19:1655888-1656388_ATP8B3
29336	chr19:1655888-1656388_MBD3
29141	chr19:1655888-1656388_PTBP1
29072	chr19:1655888-1656388_MEX3D
29056	chr19:1655888-1656388_AZU1
29119	chr19:1655888-1656388_R3HDM4
32768	chr19:1655888-1656388_LMNB2
28994	chr19:1655888-1656388_KISS1R
32265	chr19:1655888-1656388_LSM7
29284	chr19:1744982-1745482_TCF3
31379	chr19:1744982-1745482_BTBD2
30570	chr19:1744982-1745482_ADAT3
32147	chr19:1744982-1745482_JSRP1
31825	chr19:1744982-1745482_SF3A2
29073	chr19:1744982-1745482_MEX3D
29057	chr19:1744982-1745482_AZU1
29366	chr19:1850802-1851302_CIRBP
33571	chr19:1850802-1851302_ZNF554
30547	chr19:1850802-1851302_ATP8B3
29640	chr19:1850802-1851302_C19orf25
32172	chr19:1850802-1851302_OAZ1
29312	chr19:1850802-1851302_DAZAP1
29810	chr19:1850802-1851302_TMEM259
29666	chr19:1850802-1851302_UQCR11
32124	chr19:1850802-1851302_AMH
31402	chr19:1850802-1851302_MOB3A
31380	chr19:1850802-1851302_BTBD2
29161	chr19:1850802-1851302_CNN2
31755	chr19:1850802-1851302_AP3D1
30744	chr19:1850802-1851302_CSNK1G2
29102	chr19:1850802-1851302_CFD
29418	chr19:1850802-1851302_POLR2E
33609	chr19:1850802-1851302_THOP1
29789	chr19:1850802-1851302_MED16
32267	chr19:1850802-1851302_LSM7
30474	chr19:1850802-1851302_REXO1
28996	chr19:1850802-1851302_KISS1R
30498	chr19:1850802-1851302_ABHD17A
29890	chr19:1850802-1851302_C19orf24
29205	chr19:1850802-1851302_SBNO2
29231	chr19:1850802-1851302_WDR18
29667	chr19:1872306-1872806_UQCR11
30475	chr19:1872306-1872806_REXO1
30548	chr19:1872306-1872806_ATP8B3
33178	chr19:1872306-1872806_DIRAS1
29033	chr19:1872306-1872806_MIDN
29184	chr19:1872306-1872806_ABCA7
31756	chr19:1872306-1872806_AP3D1
29075	chr19:1872306-1872806_MEX3D
31359	chr19:1872306-1872806_MKNK2
29848	chr19:1872306-1872806_ADAMTSL5
29419	chr19:1872306-1872806_POLR2E
31827	chr19:1872306-1872806_SF3A2
29790	chr19:1872306-1872806_MED16
33610	chr19:1872306-1872806_THOP1
32125	chr19:1872306-1872806_AMH
30572	chr19:1872306-1872806_ADAT3
31802	chr19:1872306-1872806_PLEKHJ1
29641	chr19:1872306-1872806_C19orf25
29595	chr19:1872306-1872806_ARID3A
29367	chr19:1872306-1872806_CIRBP
33572	chr19:1872306-1872806_ZNF554
30745	chr19:1872306-1872806_CSNK1G2
33629	chr19:1872306-1872806_ZNF555
31779	chr19:1872306-1872806_DOT1L
30597	chr19:1872306-1872806_SCAMP4
29811	chr19:1872306-1872806_TMEM259
32771	chr19:1872306-1872806_LMNB2
30499	chr19:1872306-1872806_ABHD17A
29286	chr19:1872306-1872806_TCF3
33158	chr19:1872306-1872806_SLC39A3
30524	chr19:1872306-1872806_KLF16
32244	chr19:1872306-1872806_TIMM13
29313	chr19:1872306-1872806_DAZAP1
31382	chr19:1873443-1873943_BTBD2
30573	chr19:1873443-1873943_ADAT3
29791	chr19:1873443-1873943_MED16
30598	chr19:1873443-1873943_SCAMP4
28998	chr19:1873443-1873943_KISS1R
29723	chr19:1873443-1873943_MUM1
29394	chr19:1873443-1873943_ATP5D
29163	chr19:1873443-1873943_CNN2
31360	chr19:1873443-1873943_MKNK2
30500	chr19:1873443-1873943_ABHD17A
29340	chr19:1873443-1873943_MBD3
33159	chr19:1873443-1873943_SLC39A3
29185	chr19:1873443-1873943_ABCA7
29695	chr19:1873443-1873943_GAMT
33179	chr19:1873443-1873943_DIRAS1
29034	chr19:1873443-1873943_MIDN
30746	chr19:1873443-1873943_CSNK1G2
32150	chr19:1873443-1873943_JSRP1
29849	chr19:1873443-1873943_ADAMTSL5
29234	chr19:1897482-1897982_WDR18
31758	chr19:1897482-1897982_AP3D1
30599	chr19:1897482-1897982_SCAMP4
29164	chr19:1897482-1897982_CNN2
29421	chr19:1897482-1897982_POLR2E
31361	chr19:1897482-1897982_MKNK2
33612	chr19:1897482-1897982_THOP1
29570	chr19:1897482-1897982_NDUFS7
31405	chr19:1897482-1897982_MOB3A
31804	chr19:1897482-1897982_PLEKHJ1
30747	chr19:1897482-1897982_CSNK1G2
29751	chr19:1897482-1897982_GPX4
32773	chr19:1897482-1897982_LMNB2
29077	chr19:1897482-1897982_MEX3D
30501	chr19:1897482-1897982_ABHD17A
29369	chr19:1897482-1897982_CIRBP
33160	chr19:1897482-1897982_SLC39A3
29813	chr19:1897482-1897982_TMEM259
33574	chr19:1897482-1897982_ZNF554
29643	chr19:1897482-1897982_C19orf25
30550	chr19:1897482-1897982_ATP8B3
32175	chr19:1897482-1897982_OAZ1
32151	chr19:1897482-1897982_JSRP1
29186	chr19:1897482-1897982_ABCA7
33180	chr19:1897482-1897982_DIRAS1
29850	chr19:1897482-1897982_ADAMTSL5
29315	chr19:1897482-1897982_DAZAP1
32246	chr19:1897482-1897982_TIMM13
29341	chr19:1897482-1897982_MBD3
29724	chr19:1897482-1897982_MUM1
28999	chr19:1897482-1897982_KISS1R
30574	chr19:1897482-1897982_ADAT3
30477	chr19:1897482-1897982_REXO1
31362	chr19:2056351-2056851_MKNK2
29725	chr19:2056351-2056851_MUM1
29036	chr19:2056351-2056851_MIDN
33889	chr19:2056351-2056851_ZNF57
29517	chr19:2056351-2056851_PCSK4
30600	chr19:2056351-2056851_SCAMP4
30575	chr19:2056351-2056851_ADAT3
30478	chr19:2056351-2056851_REXO1
33632	chr19:2056351-2056851_ZNF555
29851	chr19:2056351-2056851_ADAMTSL5
30551	chr19:2056351-2056851_ATP8B3
32152	chr19:2056351-2056851_JSRP1
33858	chr19:2056351-2056851_TLE2
32153	chr19:2059828-2060328_JSRP1
31831	chr19:2059828-2060328_SF3A2
29671	chr19:2059828-2060328_UQCR11
29895	chr19:2059828-2060328_C19orf24
29726	chr19:2059828-2060328_MUM1
29852	chr19:2059828-2060328_ADAMTSL5
29698	chr19:2059828-2060328_GAMT
31806	chr19:2059828-2060328_PLEKHJ1
31407	chr19:2059828-2060328_MOB3A
31760	chr19:2059828-2060328_AP3D1
32248	chr19:2059828-2060328_TIMM13
29645	chr19:2059828-2060328_C19orf25
31783	chr19:2059828-2060328_DOT1L
33905	chr19:2059828-2060328_ZNF77
29544	chr19:2059828-2060328_RPS15
29572	chr19:2059828-2060328_NDUFS7
29753	chr19:2059828-2060328_GPX4
33859	chr19:2059828-2060328_TLE2
29037	chr19:2059828-2060328_MIDN
33614	chr19:2059828-2060328_THOP1
30528	chr19:2059828-2060328_KLF16
29317	chr19:2059828-2060328_DAZAP1
29492	chr19:2059828-2060328_REEP6
29371	chr19:2059828-2060328_CIRBP
29079	chr19:2059828-2060328_MEX3D
31363	chr19:2059828-2060328_MKNK2
32272	chr19:2059828-2060328_LSM7
30601	chr19:2059828-2060328_SCAMP4
30503	chr19:2059828-2060328_ABHD17A
32775	chr19:2059828-2060328_LMNB2
33875	chr19:2059828-2060328_TLE6
29343	chr19:2059828-2060328_MBD3
30479	chr19:2059828-2060328_REXO1
29423	chr19:2059828-2060328_POLR2E
30749	chr19:2059828-2060328_CSNK1G2
29290	chr19:2059828-2060328_TCF3
33595	chr19:2059828-2060328_SGTA
33162	chr19:2059828-2060328_SLC39A3
33576	chr19:2059828-2060328_ZNF554
29518	chr19:2059828-2060328_PCSK4
29397	chr19:2059828-2060328_ATP5D
30576	chr19:2059828-2060328_ADAT3
31385	chr19:2059828-2060328_BTBD2
33890	chr19:2059828-2060328_ZNF57
33182	chr19:2059828-2060328_DIRAS1
32776	chr19:2061309-2061809_LMNB2
31784	chr19:2061309-2061809_DOT1L
32154	chr19:2061309-2061809_JSRP1
29727	chr19:2061309-2061809_MUM1
29622	chr19:2061309-2061809_STK11
33596	chr19:2061309-2061809_SGTA
29398	chr19:2061309-2061809_ATP5D
30577	chr19:2061309-2061809_ADAT3
29853	chr19:2061309-2061809_ADAMTSL5
33577	chr19:2061309-2061809_ZNF554
29372	chr19:2061309-2061809_CIRBP
29519	chr19:2061309-2061809_PCSK4
31807	chr19:2061309-2061809_PLEKHJ1
33615	chr19:2061309-2061809_THOP1
31832	chr19:2061309-2061809_SF3A2
31761	chr19:2061309-2061809_AP3D1
29038	chr19:2061309-2061809_MIDN
29493	chr19:2061309-2061809_REEP6
29545	chr19:2061309-2061809_RPS15
29318	chr19:2061309-2061809_DAZAP1
29211	chr19:2061309-2061809_SBNO2
31408	chr19:2061309-2061809_MOB3A
32178	chr19:2061309-2061809_OAZ1
31386	chr19:2061309-2061809_BTBD2
30504	chr19:2061309-2061809_ABHD17A
32249	chr19:2061309-2061809_TIMM13
31364	chr19:2061309-2061809_MKNK2
33163	chr19:2061309-2061809_SLC39A3
29754	chr19:2061309-2061809_GPX4
33891	chr19:2061309-2061809_ZNF57
33860	chr19:2061309-2061809_TLE2
29672	chr19:2061309-2061809_UQCR11
33578	chr19:2061977-2062477_ZNF554
29897	chr19:2061977-2062477_C19orf24
33184	chr19:2061977-2062477_DIRAS1
29319	chr19:2061977-2062477_DAZAP1
29647	chr19:2061977-2062477_C19orf25
30505	chr19:2061977-2062477_ABHD17A
32131	chr19:2061977-2062477_AMH
30530	chr19:2061977-2062477_KLF16
32155	chr19:2061977-2062477_JSRP1
29728	chr19:2061977-2062477_MUM1
32777	chr19:2061977-2062477_LMNB2
29673	chr19:2061977-2062477_UQCR11
31833	chr19:2061977-2062477_SF3A2
29345	chr19:2061977-2062477_MBD3
29623	chr19:2061977-2062477_STK11
30481	chr19:2061977-2062477_REXO1
33635	chr19:2061977-2062477_ZNF555
31762	chr19:2061977-2062477_AP3D1
33877	chr19:2061977-2062477_TLE6
29546	chr19:2061977-2062477_RPS15
29494	chr19:2061977-2062477_REEP6
29039	chr19:2061977-2062477_MIDN
31387	chr19:2061977-2062477_BTBD2
31365	chr19:2061977-2062477_MKNK2
33616	chr19:2061977-2062477_THOP1
29648	chr19:2355950-2356450_C19orf25
32180	chr19:2355950-2356450_OAZ1
30506	chr19:2355950-2356450_ABHD17A
29547	chr19:2355950-2356450_RPS15
33598	chr19:2355950-2356450_SGTA
30482	chr19:2355950-2356450_REXO1
33165	chr19:2355950-2356450_SLC39A3
31410	chr19:2355950-2356450_MOB3A
29701	chr19:2355950-2356450_GAMT
31388	chr19:2355950-2356450_BTBD2
29855	chr19:2355950-2356450_ADAMTSL5
29293	chr19:2355950-2356450_TCF3
33921	chr19:2355950-2356450_AES
29521	chr19:2355950-2356450_PCSK4
29495	chr19:2355950-2356450_REEP6
33636	chr19:2355950-2356450_ZNF555
33617	chr19:2355950-2356450_THOP1
34922	chr19:2355950-2356450_GNA11
33908	chr19:2355950-2356450_ZNF77
31809	chr19:2355950-2356450_PLEKHJ1
33185	chr19:2355950-2356450_DIRAS1
32251	chr19:2355950-2356450_TIMM13
29575	chr19:2355950-2356450_NDUFS7
32778	chr19:2355950-2356450_LMNB2
32156	chr19:2355950-2356450_JSRP1
33579	chr19:2355950-2356450_ZNF554
33862	chr19:2355950-2356450_TLE2
30579	chr19:2355950-2356450_ADAT3
29674	chr19:2355950-2356450_UQCR11
32275	chr19:2355950-2356450_LSM7
30752	chr19:2355950-2356450_CSNK1G2
32276	chr19:2384942-2385442_LSM7
29856	chr19:2384942-2385442_ADAMTSL5
32252	chr19:2384942-2385442_TIMM13
30507	chr19:2384942-2385442_ABHD17A
29083	chr19:2384942-2385442_MEX3D
32779	chr19:2384942-2385442_LMNB2
30556	chr19:2384942-2385442_ATP8B3
35055	chr19:2384942-2385442_NFIC
29548	chr19:2384942-2385442_RPS15
31411	chr19:2384942-2385442_MOB3A
31835	chr19:2384942-2385442_SF3A2
33922	chr19:2384942-2385442_AES
33599	chr19:2384942-2385442_SGTA
29294	chr19:2384942-2385442_TCF3
29496	chr19:2384942-2385442_REEP6
31810	chr19:2384942-2385442_PLEKHJ1
30605	chr19:2384942-2385442_SCAMP4
33879	chr19:2384942-2385442_TLE6
31787	chr19:2384942-2385442_DOT1L
30753	chr19:2384942-2385442_CSNK1G2
33863	chr19:2384942-2385442_TLE2
31367	chr19:2384942-2385442_MKNK2
29649	chr19:2384942-2385442_C19orf25
29522	chr19:2384942-2385442_PCSK4
32181	chr19:2384942-2385442_OAZ1
33580	chr19:2384942-2385442_ZNF554
33894	chr19:2384942-2385442_ZNF57
29675	chr19:2384942-2385442_UQCR11
33186	chr19:2384942-2385442_DIRAS1
32133	chr19:2384942-2385442_AMH
31412	chr19:2507089-2507589_MOB3A
31390	chr19:2507089-2507589_BTBD2
35219	chr19:2507089-2507589_FZR1
31765	chr19:2507089-2507589_AP3D1
32253	chr19:2507089-2507589_TIMM13
31788	chr19:2507089-2507589_DOT1L
30606	chr19:2507089-2507589_SCAMP4
31836	chr19:2507089-2507589_SF3A2
30557	chr19:2507089-2507589_ATP8B3
30484	chr19:2507089-2507589_REXO1
32158	chr19:2507089-2507589_JSRP1
32182	chr19:2507089-2507589_OAZ1
30508	chr19:2507089-2507589_ABHD17A
30581	chr19:2507089-2507589_ADAT3
33910	chr19:2507089-2507589_ZNF77
33638	chr19:2507089-2507589_ZNF555
33581	chr19:2507089-2507589_ZNF554
29676	chr19:2507089-2507589_UQCR11
33167	chr19:2507089-2507589_SLC39A3
33864	chr19:2507089-2507589_TLE2
32277	chr19:2507089-2507589_LSM7
29084	chr19:2507089-2507589_MEX3D
33619	chr19:2507089-2507589_THOP1
31766	chr19:2749132-2749632_AP3D1
31837	chr19:2749132-2749632_SF3A2
31812	chr19:2749132-2749632_PLEKHJ1
32135	chr19:2749132-2749632_AMH
32159	chr19:2749132-2749632_JSRP1
32254	chr19:2749132-2749632_TIMM13
33881	chr19:2749132-2749632_TLE6
32781	chr19:2749132-2749632_LMNB2
33168	chr19:2749132-2749632_SLC39A3
30534	chr19:2749132-2749632_KLF16
31369	chr19:2749132-2749632_MKNK2
30558	chr19:2749132-2749632_ATP8B3
33601	chr19:2749132-2749632_SGTA
30582	chr19:2749132-2749632_ADAT3
33620	chr19:2749132-2749632_THOP1
30607	chr19:2749132-2749632_SCAMP4
35235	chr19:2749132-2749632_DOHH
30755	chr19:2749132-2749632_CSNK1G2
34940	chr19:2749132-2749632_NCLN
35057	chr19:2749132-2749632_NFIC
35220	chr19:2749132-2749632_FZR1
28720	chr19:2865268-2865768_MRPL54
33897	chr19:2865268-2865768_ZNF57
31414	chr19:2865268-2865768_MOB3A
31767	chr19:2865268-2865768_AP3D1
35537	chr19:2865268-2865768_HMG20B
31790	chr19:2865268-2865768_DOT1L
33912	chr19:2865268-2865768_ZNF77
35551	chr19:2865268-2865768_MFSD12
28464	chr19:2865268-2865768_APBA3
30510	chr19:2865268-2865768_ABHD17A
34926	chr19:2865268-2865768_GNA11
32782	chr19:2865268-2865768_LMNB2
33583	chr19:2865268-2865768_ZNF554
28348	chr19:2865268-2865768_MATK
33882	chr19:2865268-2865768_TLE6
34941	chr19:2865268-2865768_NCLN
30756	chr19:2865268-2865768_CSNK1G2
28422	chr19:2865268-2865768_PIP5K1C
31370	chr19:2865268-2865768_MKNK2
31392	chr19:2865268-2865768_BTBD2
28406	chr19:2865268-2865768_GIPC3
33621	chr19:2865268-2865768_THOP1
28465	chr19:2974317-2974817_APBA3
32161	chr19:2974317-2974817_JSRP1
33641	chr19:2974317-2974817_ZNF555
33603	chr19:2974317-2974817_SGTA
35538	chr19:2974317-2974817_HMG20B
33584	chr19:2974317-2974817_ZNF554
33898	chr19:2974317-2974817_ZNF57
31393	chr19:2974317-2974817_BTBD2
33883	chr19:2974317-2974817_TLE6
28423	chr19:2974317-2974817_PIP5K1C
31768	chr19:2974317-2974817_AP3D1
33190	chr19:2974317-2974817_DIRAS1
31791	chr19:2974317-2974817_DOT1L
33913	chr19:2974317-2974817_ZNF77
31371	chr19:2974317-2974817_MKNK2
28349	chr19:2974317-2974817_MATK
28520	chr19:2974317-2974817_CACTIN
32280	chr19:2974317-2974817_LSM7
32256	chr19:2974317-2974817_TIMM13
28350	chr19:3073879-3074379_MATK
32784	chr19:3073879-3074379_LMNB2
28466	chr19:3073879-3074379_APBA3
32162	chr19:3073879-3074379_JSRP1
28393	chr19:3073879-3074379_ZBTB7A
33868	chr19:3073879-3074379_TLE2
28424	chr19:3073879-3074379_PIP5K1C
28642	chr19:3073879-3074379_EEF2
34943	chr19:3073879-3074379_NCLN
35553	chr19:3073879-3074379_MFSD12
33884	chr19:3073879-3074379_TLE6
28722	chr19:3073879-3074379_MRPL54
31815	chr19:3073879-3074379_PLEKHJ1
33585	chr19:3073879-3074379_ZNF554
35539	chr19:3073879-3074379_HMG20B
32281	chr19:3073879-3074379_LSM7
33927	chr19:3073879-3074379_AES
33899	chr19:3073879-3074379_ZNF57
31416	chr19:3073879-3074379_MOB3A
28521	chr19:3073879-3074379_CACTIN
34928	chr19:3073879-3074379_GNA11
33171	chr19:3073879-3074379_SLC39A3
28627	chr19:3073879-3074379_DAPK3
33604	chr19:3073879-3074379_SGTA
35238	chr19:3073879-3074379_DOHH
33623	chr19:3073879-3074379_THOP1
31840	chr19:3073879-3074379_SF3A2
32186	chr19:3073879-3074379_OAZ1
28494	chr19:3073879-3074379_PIAS4
32257	chr19:3073879-3074379_TIMM13
33191	chr19:3073879-3074379_DIRAS1
28441	chr19:3133312-3133812_TBXA2R
31841	chr19:3133312-3133812_SF3A2
33915	chr19:3133312-3133812_ZNF77
35554	chr19:3133312-3133812_MFSD12
35061	chr19:3133312-3133812_NFIC
28467	chr19:3133312-3133812_APBA3
33928	chr19:3133312-3133812_AES
33900	chr19:3133312-3133812_ZNF57
28723	chr19:3133312-3133812_MRPL54
31816	chr19:3133312-3133812_PLEKHJ1
32139	chr19:3133312-3133812_AMH
28628	chr19:3133312-3133812_DAPK3
33605	chr19:3133312-3133812_SGTA
33624	chr19:3133312-3133812_THOP1
32187	chr19:3133312-3133812_OAZ1
33643	chr19:3133312-3133812_ZNF555
35540	chr19:3133312-3133812_HMG20B
32163	chr19:3133312-3133812_JSRP1
32258	chr19:3133312-3133812_TIMM13
28643	chr19:3133312-3133812_EEF2
32282	chr19:3133312-3133812_LSM7
34944	chr19:3133312-3133812_NCLN
34945	chr19:3183634-3184134_NCLN
28442	chr19:3183634-3184134_TBXA2R
28410	chr19:3183634-3184134_GIPC3
35541	chr19:3183634-3184134_HMG20B
28352	chr19:3183634-3184134_MATK
28523	chr19:3183634-3184134_CACTIN
33644	chr19:3183634-3184134_ZNF555
33901	chr19:3183634-3184134_ZNF57
33870	chr19:3183634-3184134_TLE2
28426	chr19:3183634-3184134_PIP5K1C
28395	chr19:3183634-3184134_ZBTB7A
28468	chr19:3183634-3184134_APBA3
33929	chr19:3183634-3184134_AES
32140	chr19:3183634-3184134_AMH
31842	chr19:3183634-3184134_SF3A2
35555	chr19:3183634-3184134_MFSD12
28629	chr19:3183634-3184134_DAPK3
32164	chr19:3183634-3184134_JSRP1
33916	chr19:3183634-3184134_ZNF77
28443	chr19:3213176-3213676_TBXA2R
32260	chr19:3213176-3213676_TIMM13
32284	chr19:3213176-3213676_LSM7
35226	chr19:3213176-3213676_FZR1
35063	chr19:3213176-3213676_NFIC
32165	chr19:3213176-3213676_JSRP1
28725	chr19:3213176-3213676_MRPL54
33645	chr19:3213176-3213676_ZNF555
28560	chr19:3213176-3213676_MAP2K2
35542	chr19:3213176-3213676_HMG20B
33626	chr19:3213176-3213676_THOP1
28645	chr19:3213176-3213676_EEF2
33588	chr19:3213176-3213676_ZNF554
35556	chr19:3213176-3213676_MFSD12
28353	chr19:3213176-3213676_MATK
28396	chr19:3213176-3213676_ZBTB7A
35241	chr19:3213176-3213676_DOHH
33917	chr19:3213176-3213676_ZNF77
33607	chr19:3213176-3213676_SGTA
33902	chr19:3213176-3213676_ZNF57
32787	chr19:3213176-3213676_LMNB2
28497	chr19:3213176-3213676_PIAS4
28646	chr19:3344093-3344593_EEF2
28509	chr19:3344093-3344593_CCDC94
28470	chr19:3344093-3344593_APBA3
33608	chr19:3344093-3344593_SGTA
33646	chr19:3344093-3344593_ZNF555
28354	chr19:3344093-3344593_MATK
28455	chr19:3344093-3344593_MPND
28483	chr19:3344093-3344593_SIRT6
28428	chr19:3344093-3344593_PIP5K1C
33888	chr19:3344093-3344593_TLE6
33627	chr19:3344093-3344593_THOP1
28397	chr19:3344093-3344593_ZBTB7A
33918	chr19:3344093-3344593_ZNF77
28525	chr19:3344093-3344593_CACTIN
28498	chr19:3344093-3344593_PIAS4
35543	chr19:3344093-3344593_HMG20B
35242	chr19:3344093-3344593_DOHH
28711	chr19:3344093-3344593_STAP2
35557	chr19:3344093-3344593_MFSD12
33195	chr19:3344093-3344593_DIRAS1
33903	chr19:3344093-3344593_ZNF57
28726	chr19:3344093-3344593_MRPL54
34932	chr19:3344093-3344593_GNA11
28444	chr19:3344093-3344593_TBXA2R
33931	chr19:3344093-3344593_AES
33873	chr19:4005460-4005960_TLE2
35558	chr19:4005460-4005960_MFSD12
28429	chr19:4005460-4005960_PIP5K1C
28499	chr19:4005460-4005960_PIAS4
34933	chr19:4005460-4005960_GNA11
28526	chr19:4005460-4005960_CACTIN
28590	chr19:4005460-4005960_FEM1A
28456	chr19:4005460-4005960_MPND
35229	chr19:4068188-4068688_FZR1
28633	chr19:4068188-4068688_DAPK3
28577	chr19:4068188-4068688_TICAM1
28688	chr19:4068188-4068688_HDGFRP2
28457	chr19:4068188-4068688_MPND
28702	chr19:4068188-4068688_LRG1
34949	chr19:4068188-4068688_NCLN
28500	chr19:4068188-4068688_PIAS4
28713	chr19:4068188-4068688_STAP2
28742	chr19:4068188-4068688_TNFAIP8L1
28728	chr19:4068188-4068688_MRPL54
28430	chr19:4068188-4068688_PIP5K1C
28472	chr19:4068188-4068688_APBA3
35560	chr19:4076924-4077424_MFSD12
28385	chr19:4076924-4077424_SEMA6B
28371	chr19:4076924-4077424_KDM4B
28357	chr19:4076924-4077424_MATK
28528	chr19:4076924-4077424_CACTIN
28703	chr19:4076924-4077424_LRG1
28661	chr19:4076924-4077424_CHAF1A
28458	chr19:4076924-4077424_MPND
34935	chr19:4076924-4077424_GNA11
28714	chr19:4076924-4077424_STAP2
28618	chr19:4076924-4077424_DPP9
28634	chr19:4076924-4077424_DAPK3
28689	chr19:4076924-4077424_HDGFRP2
28592	chr19:4076924-4077424_FEM1A
28473	chr19:4076924-4077424_APBA3
28542	chr19:4076924-4077424_PLIN3
28649	chr19:4076924-4077424_EEF2
28486	chr19:4076924-4077424_SIRT6
28415	chr19:4076924-4077424_GIPC3
35245	chr19:4076924-4077424_DOHH
28635	chr19:4077836-4078336_DAPK3
28676	chr19:4077836-4078336_UBXN6
28619	chr19:4077836-4078336_DPP9
35547	chr19:4077836-4078336_HMG20B
28650	chr19:4077836-4078336_EEF2
28459	chr19:4077836-4078336_MPND
28416	chr19:4077836-4078336_GIPC3
35231	chr19:4077836-4078336_FZR1
35068	chr19:4077836-4078336_NFIC
28605	chr19:4077836-4078336_SH3GL1
28432	chr19:4077836-4078336_PIP5K1C
28579	chr19:4077836-4078336_TICAM1
28744	chr19:4077836-4078336_TNFAIP8L1
28730	chr19:4077836-4078336_MRPL54
28372	chr19:4077836-4078336_KDM4B
28358	chr19:4077836-4078336_MATK
28502	chr19:4077836-4078336_PIAS4
35561	chr19:4077836-4078336_MFSD12
35232	chr19:4130871-4131371_FZR1
28594	chr19:4130871-4131371_FEM1A
35562	chr19:4130871-4131371_MFSD12
28620	chr19:4130871-4131371_DPP9
28606	chr19:4130871-4131371_SH3GL1
28514	chr19:4130871-4131371_CCDC94
28503	chr19:4130871-4131371_PIAS4
28636	chr19:4130871-4131371_DAPK3
28359	chr19:4130871-4131371_MATK
28488	chr19:4130871-4131371_SIRT6
28580	chr19:4130871-4131371_TICAM1
28544	chr19:4130871-4131371_PLIN3
28449	chr19:4130871-4131371_TBXA2R
28705	chr19:4130871-4131371_LRG1
35247	chr19:4130871-4131371_DOHH
35548	chr19:4130871-4131371_HMG20B
28566	chr19:4130871-4131371_MAP2K2
28663	chr19:4130871-4131371_CHAF1A
28460	chr19:4130871-4131371_MPND
28417	chr19:4130871-4131371_GIPC3
35070	chr19:4145678-4146178_NFIC
28531	chr19:4145678-4146178_CACTIN
28403	chr19:4145678-4146178_ZBTB7A
28515	chr19:4145678-4146178_CCDC94
28504	chr19:4145678-4146178_PIAS4
28418	chr19:4145678-4146178_GIPC3
28595	chr19:4145678-4146178_FEM1A
28732	chr19:4145678-4146178_MRPL54
28450	chr19:4145678-4146178_TBXA2R
